10000000 100000
2828320 9090310 90132
2830319 6817385 60035
158417 8290199 15867
874855 8073089 43358
1474069 9356478 64875
4275496 7510340 15536
2539549 6551113 71829
7859158 8118752 45072
887780 6356080 66681
1884356 3294926 87753
4901587 6931728 16072
1718971 9238212 62742
2525521 8398248 37510
3400376 4230467 10598
2756853 6890177 1018
7555052 9548700 27709
2088249 8770588 78821
207000 8458769 37979
9079432 9103841 42110
3480139 7786875 37035
411866 5790980 54974
4107052 9650078 73944
286146 564677 15817
6623656 7311495 32544
3550606 4201671 89396
1756722 1951624 54447
379334 3043662 42695
1502430 7874507 66047
712486 3122623 61830
909497 9470948 41968
6700476 9007984 53834
3323879 8479310 20263
6126376 9669606 1291
2750031 3385423 12785
3017967 8816988 30807
768611 7923715 3880
2378163 3664296 47541
1538803 8920858 49971
703257 4767640 88945
1565087 4238588 14793
5762923 5907056 31620
3177242 4242232 55498
2613857 3911837 98225
5131500 7297260 64607
2831578 4960637 81594
755293 8991444 50204
5649807 7295324 30852
4570664 8642866 69654
4009189 7790273 53645
1871711 2498134 92232
4412927 7778766 71506
3472359 5544547 13737
2516397 8602567 41926
3734066 5614622 55537
3979229 8694702 87114
1160823 7686145 58758
1627379 7497821 8564
5758231 8657038 95580
3944237 5182578 85852
7680711 9414235 57562
4609989 9122819 52680
154535 4594326 41390
5187283 6824415 60309
2966341 3318256 94374
1438230 7297484 5428
225345 974658 7924
4800455 5118388 5744
2509020 3392971 79133
7337207 9820952 61710
4923156 6751441 42420
1897070 8390612 68760
2984937 9166102 23294
9809351 9907493 26928
1767802 5292044 45183
6730273 9878528 59018
6683956 9471969 50027
3691881 4272424 68415
713977 9297795 61385
6393111 9118746 14943
6558253 7254821 82736
8313594 8455322 73347
3982354 7621424 58283
45268 2322001 83985
4329421 8365281 76028
4207948 5210465 22653
1869483 3408256 94621
4535863 9616488 83396
330464 9804278 81190
982015 9239926 16287
9011099 9496958 74539
7324692 9796046 46213
3823397 5969393 67636
7644028 8661749 29255
7027030 9128014 58675
4753846 8420394 66622
4443047 9139680 91229
2454021 3675542 7716
3479819 4737417 38180
4461833 6318608 78105
2051247 6475143 5555
4342139 6271188 30246
4756933 5088352 69995
2400960 3455988 31743
4045325 4385243 75124
2160270 4982071 28969
1626892 1941469 68649
4395489 9534474 44190
4542190 9132906 40361
2396722 7967865 18545
19111 9491180 93687
4361249 5596735 81227
1543334 9449600 38159
1313329 5421939 55470
2261424 2323533 17147
236549 4483802 99217
5481870 8627046 40685
7350519 8161519 36174
5220060 5411062 85431
6951423 7616782 53295
7107961 7986320 88757
2704695 5496360 66358
4248028 9277587 32309
332098 8077708 70600
339132 3787568 94132
3092032 3804715 94286
1090253 8803932 37683
8260970 8440772 15553
2113496 6368185 35612
5835959 7615279 52393
3822278 8568574 76705
4573683 9318637 97752
1112575 4940041 45779
1444672 9788703 39839
59303 5232240 95322
1553306 5169787 87353
2873590 4764073 77605
1134559 5501756 34728
5764406 6917309 19264
3379684 6069274 55222
321667 4464609 93852
6714725 9038291 28840
5812477 6494684 41415
1674608 6283386 86086
5614447 8859040 34677
2409769 4028826 87983
4813474 8792899 77924
6811006 8307432 12482
2758512 6244667 93239
2313940 3577777 72922
2749351 5151958 37530
1866682 8259555 92172
195510 3088396 3207
1546163 1870118 86592
1448601 7484564 61983
2410685 9099631 90809
7224158 8303966 59
381890 8047941 27416
806453 6110724 72082
6900581 7603963 2373
2166283 2476885 54331
425838 4330767 37364
6030585 7739291 32874
7576747 7642499 19343
1541699 6345443 20258
641329 3907427 30942
5498236 8945294 71452
914647 9327183 19392
3142063 5437906 42196
1614146 3041868 42776
7432871 8035104 25411
4882222 8403554 51248
2621513 3757271 81832
264011 9306497 74930
6609453 6725840 16628
516879 4146098 57957
6493393 8531466 3250
1962464 6064845 46785
5104527 6200589 84690
9235024 9659138 42910
18266 6667894 94365
2543677 5071448 76587
1345070 5494925 14451
651566 6993109 78461
6068039 7377405 4265
4039854 6684668 37496
458977 533246 85313
662227 6598090 47777
2709012 5315031 52303
2710055 4974168 3678
4992433 8269317 87923
1863682 7536110 75722
2856621 5547386 20791
2540495 6471072 72356
1124885 2865885 49760
7809552 8386503 89614
784880 4423999 22859
1447107 4025664 37301
3073441 6672470 68683
1898876 9742096 42850
168192 8162126 51634
2031874 3250050 4095
5925772 7404846 51481
3875918 9946564 8327
4618920 9258154 33211
7644656 9185033 59115
4585006 7790999 43994
1127022 6930210 7452
4200462 5183863 79922
6458910 8752546 95149
4621035 9811748 63341
5863383 7871084 11566
4483830 6313208 16411
6259771 8651663 8680
3395042 5359990 83186
2580074 5709554 44193
2887424 3868669 29199
2812663 9817634 56220
5001496 8236468 73033
332742 6270394 31942
4327891 6082141 69329
4461875 8491232 56764
8945705 9719150 69971
5835562 7597367 29741
860594 5473709 41135
1183262 5143780 21208
5051930 9587974 24984
380944 1133525 58969
1289745 8617411 76816
679130 8950152 47209
3278043 6527425 45702
4285626 6996754 7576
4004776 7853518 69632
2356689 5023490 83351
969583 3217282 57059
310718 8361062 40320
4748279 7949035 8601
2073263 9082559 5896
1732232 2888655 23307
6084136 8909048 89810
2611560 4872610 84204
2124665 6918312 86182
2494535 5942240 90957
34376 3911873 63997
1003958 1995224 81278
3831028 5552283 42339
2808955 8579306 7725
3168920 5117556 90283
323452 7417503 95289
6663111 8842902 79425
4469274 6231863 7336
3150174 5553478 32001
3439660 9092414 26535
5520638 7846969 77262
4610966 7515861 97571
5584495 7108597 28598
909801 5450936 24255
6775014 8543708 9526
7181649 8867159 43380
476939 8046622 86282
2372716 2515895 34496
585724 6880052 84670
6028405 6541736 93435
4388704 7671292 14072
1516022 9348554 46284
4546126 8624618 47130
3574724 6591905 56930
3366918 6215332 637
548567 2024858 84147
3541857 7768239 47120
4870873 5914572 63014
5310975 8205369 48738
1339380 7206391 90473
7816178 9010671 95528
875577 1430250 27901
5421702 7592886 52518
1512777 1856368 44423
244460 4513298 27692
2269318 8230287 76258
2553908 3330787 34466
6477907 9941132 49037
4657274 8146500 76364
3422364 7869243 15743
5685420 8729189 42765
8424717 9632022 18341
2152619 7224907 56394
1597627 7021489 85523
8482264 8627276 29982
3309957 6857563 15651
1202567 2704701 69558
2637034 9182607 10689
2502423 3839880 73541
7262243 7678787 42783
5991431 6710882 28202
4753648 6932500 60223
1601470 6188341 1482
5561088 8622958 99108
6446611 7105222 42735
415178 7576593 297
1617744 3492245 21349
4478155 6771129 3956
2888845 9273552 60187
4478738 9468690 22430
1421521 6179572 30212
3449571 6566075 62711
1342651 9637911 80532
3344133 5198998 3490
4161960 9459593 8711
1738553 4202328 40240
7747149 8318978 74335
2225303 5140327 45464
3660635 7630499 35367
2109236 6020823 4056
6047108 8159605 83627
2613183 6289817 33197
3868881 3955833 87460
3049413 9816317 2809
1792261 3369255 64769
5994588 8277966 19673
6829917 8634558 66821
608894 4486596 8475
663582 1870710 38974
4922429 6684404 48209
4926485 7360360 95317
3626465 6166529 24851
35409 5776014 80683
79826 5601173 96999
8970428 9582636 89259
5763757 9764745 198
3683430 8399303 46467
1524548 1866603 49414
2275078 5911609 12995
314052 834037 13751
2978614 8276873 74110
1690283 1903337 40638
195703 3015134 92398
275528 8295817 93571
2374515 5909168 80350
5314779 8138271 45094
3231329 4338052 60748
494148 6204654 1647
996084 2243562 13255
1310135 4656558 63643
6805100 8786661 40516
7760771 8495382 60204
1510515 5417762 55906
2322683 3110160 47786
748202 8920083 22300
3700433 6062980 76923
761880 1810661 31326
2304808 8738980 35980
4548370 8240628 48415
1721279 6170235 74901
3024291 4933879 80001
3301413 4490747 75382
8467303 8719174 2249
2639562 4345686 41283
3265768 7087348 89485
6426000 9482553 52464
2760784 6419275 79476
750602 1499763 84284
2256742 3802934 49005
7851349 8426977 86635
5726250 5877207 10925
367953 2922603 12337
8614338 8835255 47863
1474816 5816587 93548
1078515 7857870 75667
20867 3163707 74571
2016172 6440141 51706
7190742 7712000 51469
3196284 3510027 8210
1361375 8261641 35186
7564628 9603977 12392
5042931 7375553 96696
3004243 3657268 48303
1990206 9868458 39470
1078358 9848076 17985
5528134 5554025 38851
4544949 7544305 78991
6296655 7772657 86085
2064476 3485292 96111
1746933 7572687 73838
4024225 9311560 94166
6352970 9203465 37096
1566018 4724059 94364
4592516 5614321 84569
3653792 5670873 48996
2771777 3741249 77130
802549 4426980 37786
2522323 9615556 26794
1680031 7808408 12086
9120872 9252717 75370
4311062 5793294 86929
1621580 4662615 6745
1458676 6228632 30803
1842953 7469392 39670
5470314 5496744 26894
784872 5835662 68143
1729144 7728203 87043
250525 7683283 2598
1410077 8058933 82629
1138515 9696156 51697
2613885 6523569 44990
3400815 8145148 23956
2120175 8423912 52588
2105919 5654716 95540
2510738 7576232 8635
5037633 5928245 9858
173741 1305776 38060
373375 3409171 88584
2611770 4299803 63868
3494399 5438318 76375
6146096 8052202 99943
3969368 7107439 45090
2393280 2731395 81617
564347 7100335 87535
795875 3075084 80118
629068 5020862 24714
30720 4451195 98454
5285132 7860366 71828
472135 790069 71631
4353937 6482885 26300
130313 5145332 78501
2252770 2430256 64221
5391699 7500517 73852
473316 4600851 38198
177203 7913078 29633
5450291 7457321 75053
3182035 7997363 26247
3282494 9080490 86612
4072562 7868670 58746
942851 956653 41630
3589515 9482953 86962
8536122 8577807 56083
3927820 4158380 72951
2132232 6917487 90154
3186782 7094689 19583
4552009 9832767 69873
250396 7107820 67235
1847237 8834068 66081
8420680 9715906 54994
995779 3188911 97844
53761 5188215 87358
3766021 4257075 23480
440752 713159 67651
2572983 9702462 1490
3292616 5759764 96178
7312199 8108883 64539
5216702 6782073 31286
4050769 6765660 78522
31741 4987801 94427
2403088 8499931 99689
3200932 8553691 87904
104643 2810766 70276
5544475 6040276 11028
5742737 7428478 84010
6229968 9035353 60126
4642499 8863903 69008
7607038 8162327 2061
3338324 4927987 69182
3433198 7476079 56982
727625 9879166 73264
5596450 6243667 26954
4431571 8217444 37719
1418199 3761918 94346
1190395 6329227 37083
6329590 9936715 88787
4579213 4606068 52689
991428 4702602 15016
557277 2593489 59354
762671 3990474 51784
6436005 7234450 47302
609269 3478116 43751
426038 5852576 77546
1844237 3906647 55815
8000994 8173463 62561
7019404 7838077 99275
1625471 9226864 78487
1995905 2616898 81088
410921 7726739 54716
1005761 8786627 45189
4638412 9958118 79639
567386 2885714 57754
6729465 8936313 83792
2842960 3823363 28028
843953 4679178 17842
1198381 9241739 37246
425244 6257367 79068
4937500 5335854 12318
1633295 5348421 39056
4135047 8488011 61168
1849553 8773458 19285
1659171 9929192 3023
904987 4003298 39335
5987090 7244701 82294
1923878 2331470 42598
3681969 9365665 40978
3419263 9939335 82573
7791540 9098331 20073
9424834 9910649 84845
429197 966057 36243
2278749 5543578 26053
4724292 7562863 85223
5182238 8727589 6562
7231031 9221574 51262
8620220 9562500 91492
1444516 8862819 73460
2820149 4863778 29146
6478461 9719075 20685
1555500 8905461 61871
8740345 9871518 91067
2576588 7931447 86167
5494309 7702641 10458
676547 7004217 38046
2414472 9727131 69076
1034691 9694745 47928
1586237 2413861 8795
7750362 9676049 72573
7705195 9985788 51033
1541287 6042233 56493
281631 3804104 44362
4511523 5374570 75808
5593563 7497690 86469
5114131 7724500 79367
4162546 4841261 10190
347975 7052357 61232
1154946 8612255 91445
830994 8321050 41806
1052541 5409975 43945
6461008 7094773 85231
3415228 8933854 83213
1278216 7926750 74134
4070377 7940791 67696
4873198 5665290 98178
2344187 8868917 55790
2692161 5279107 8147
3820767 5240339 63092
131784 4658169 10437
68143 5289942 79329
433887 9045503 90453
7119118 7979356 5680
1773923 9118683 48781
6492818 8360651 89571
1976866 5750200 54860
2575045 4619116 15399
530835 9898222 23911
7654913 8055334 44678
6734778 7786696 19198
5592990 6245216 87340
1840897 6026876 32842
4531351 5662346 28549
3153383 4781028 18824
3790197 9702165 79474
4191736 5767063 29674
858459 6862949 65141
1389293 1878348 63363
1960979 4618611 18275
8663289 8695756 21322
7457323 9882487 14311
3686180 9298220 57539
3829570 6535374 19884
6982952 7363924 17263
4999100 9201468 7460
994926 5909556 74522
2740952 2772504 32980
7167203 9106094 38624
1785813 5369457 15954
1804084 2965454 11710
5364292 6025406 69032
1566823 8356070 83603
6713609 8102197 29524
733493 7982472 28828
2981571 4567108 30295
6492848 9674568 39850
3065442 9233800 28705
7314774 8339893 95907
5469751 6225701 98072
546136 5585705 79877
4397415 9087893 60520
3182800 7443962 27343
3782755 4157570 45891
7407414 8212280 28362
1974522 2141108 26284
1649089 7787755 19131
6827606 7230883 52930
1156311 4545656 9174
15406 5168571 34874
3482995 5601111 97361
2514877 7279224 85254
6439744 8214028 29215
1996783 9683439 3137
209062 1029330 10550
2874044 4866521 1423
2654275 7700328 50512
1535812 1998232 97746
3154543 4605094 43401
839465 6014269 58807
4322459 6165495 76269
1601682 6862857 91145
557777 6648111 21525
241216 6393678 18307
296815 3786897 43720
4123718 6660941 10240
6877620 9925141 80866
8413431 9892005 79098
3018525 7089751 49992
1549145 8833153 89456
3108312 7714639 28266
5500933 7093847 46299
6258309 7892078 4075
2651987 3529955 61642
5465153 8648262 48539
6491982 9588870 9479
1718574 9514011 87098
2115793 9406015 16881
4511243 9012118 35405
61235 361622 901
3469933 8967043 15539
4711661 8970865 25738
2057960 9379294 84046
2478387 2909249 52384
3140030 4073862 17537
104921 3082196 6406
1214400 7317121 36768
1717850 9432913 42783
634731 3944155 71252
5086488 6521741 32873
1087389 5488783 19157
200443 7319281 90021
645019 4774754 85666
2745417 7253141 11266
2909522 7497802 1480
5530794 7715339 83675
38097 9261545 795
979394 1874866 50060
4130477 5634001 10566
1733316 8405253 32307
1538126 2820705 37441
657283 2656337 54236
1263656 5817707 28989
3765674 8563123 98481
6060924 9176941 24354
3694773 3776262 55147
3814359 8778448 16691
3695595 8205576 96085
3839576 8045655 42913
1372574 2244828 76228
6299305 8704881 13284
6558674 9472939 69620
736594 4612910 87326
7018619 7441900 66801
2556733 8711911 27724
581088 2406683 20338
1185130 4136235 51048
6952927 7397077 56623
3265364 7959083 12550
3708277 9331656 57377
552888 8400857 73033
7111562 8430494 45971
1724471 8600114 98916
1682722 7103793 33886
4170594 4239455 45797
4820542 9814670 52479
1473128 9235008 53961
7502408 8426054 51037
1459031 4207769 26471
432397 1771581 58127
6845310 8833254 11014
734695 7263747 38927
4097018 8380212 79750
712286 8000356 62471
4346173 4687301 18277
4501971 6691970 55170
3960801 6253330 28298
3755738 4931114 70703
782151 7731120 78472
2019053 7108623 10868
1380714 5283102 60473
2115409 4010468 24219
6212426 9849396 20783
6924712 9929146 21138
3787236 4207969 24791
2726247 2995557 26761
1097769 6956357 96442
1887471 8426067 68531
5185973 9213123 99651
1691595 4810947 18703
2610400 7118815 99416
1379289 6620868 31176
5419860 8986615 59954
1432112 7840643 1017
778134 5640080 88252
882678 8402925 83808
529686 1980447 56516
2922865 3942480 60338
1111012 2135987 46311
3827581 6010663 73609
946396 5445718 84009
4842036 6261486 21228
261895 9192663 7842
618890 852617 39953
1397023 1953634 96384
9358238 9799947 79062
2845984 7242046 59508
6788463 7114914 82372
415826 8875253 18359
6426488 8337916 62291
2611525 4388557 25038
650043 2011886 67073
549466 2359057 45320
5557308 5728025 64209
4513613 7681658 77583
9109998 9556247 77529
6798292 7105412 39864
6429557 7081272 28326
5304809 9979996 60504
2498355 3642724 3343
3876999 8770601 91900
3298838 8718389 58294
6364656 8401815 33702
4438315 8347135 61726
1427696 8951928 59735
578277 5905279 15981
2699160 7683688 30624
2339024 4764959 60180
1283702 4744954 81341
644206 9759661 40416
6153011 8947550 27368
4155802 4871399 26206
14096 3273213 90861
747798 4136699 29175
8080746 9725876 97454
3986024 6385611 75730
2601592 6685183 75769
648568 1540558 57079
2608748 2824260 18385
3468465 4906441 78045
846858 4932366 47407
8074226 9088167 18805
1116784 1618614 8370
4882763 8007645 45068
1853173 4608638 42166
994248 7166979 28189
3059062 6112191 29724
6760758 9151183 70281
8263 1885858 94540
6792298 8126648 79357
155507 8521045 28074
5068452 8229733 32593
9003609 9346516 51206
6211979 9870513 33969
73400 4240037 58958
1407015 2015566 69558
460107 4466076 81748
3617259 5589831 58858
4776465 6141873 61067
4268520 6787357 69716
4783066 5305916 25223
374367 7711141 54955
2243734 9377975 1470
911292 8106306 88334
696057 1945261 28370
2620572 2711622 35385
4290130 5688080 17812
2071878 3794263 51422
1647088 8570727 9646
3108155 5358083 78165
141149 6394224 84080
368641 7319447 74798
2612374 6474402 69125
6040017 7492224 75430
896911 7985278 71486
605849 6025281 99459
5077018 7412330 3890
1111183 2000559 98152
762605 3647647 68878
1588604 9272153 43313
4166769 5666376 813
2985822 4567202 69453
1976575 7858352 98178
527477 1985151 38194
